INSTNM,CITY,ZIP,INSTURL,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT
Los Angeles Southwest College,Los Angeles,90047-4899,,0.043806647,0.044905009
Los Angeles Trade Technical College,Los Angeles,90015-4181,,0.101772817,0.114012739
Los Angeles Valley College,Valley Glen,91401-4096,,0.08485139,0.075411914
The Master's University and Seminary,Santa Clarita,91321-1200,,0.519736842,0.477272727
Los Angeles City College,Los Angeles,90029,,0.054963545,0.04279131
Los Angeles County College of Nursing and Allied Health,Los Angeles,90033-1084,,PrivacySuppressed,PrivacySuppressed
Los Angeles Mission College,Sylmar,91342-3200,,0.078606159,0.051841746
Los Medanos College,Pittsburg,94565,,0.033298647,0.023545706
Argosy University-The Art Institute of California-San Francisco,San Francisco,94102-4908,,0.092886433,0.087994694
Loyola Marymount University,Los Angeles,90045-2659,,0.811989101,0.764344262
Lu Ross Academy,Ventura,93001-2729,,PrivacySuppressed,PrivacySuppressed
Manchester Beauty College,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Tulare Beauty College,Tulare,93274,,PrivacySuppressed,PrivacySuppressed
Lyles Fresno College of Beauty,Fresno,93710,,PrivacySuppressed,PrivacySuppressed
Lytles Redwood Empire Beauty College Inc,Santa Rosa,95403,,PrivacySuppressed,PrivacySuppressed
MTI Business College Inc,Stockton,95207-4349,,PrivacySuppressed,PrivacySuppressed
MTI College,Sacramento,95841-9817,,0.652991453,0.638554217
Brightwood College-Sacramento,Sacramento,95821,,0.76904474,0.60106383
Brightwood College-San Diego,San Diego,92123,,0.819587629,0.710204082
Brightwood College-Vista,Vista,92083-7736,,0.814663951,0.747540984
College of Marin,Kentfield,94904-2590,,0.076225045,0.064989518
Marinello Schools of Beauty-Los Angeles,Los Angeles,90023,,0.609846918,0.6328125
Marymount California University,Rancho Palos Verdes,90275-6299,,0.316384181,0.281481482
Mendocino College,Ukiah,95482,,0.106796117,0.072319202
Menlo College,Atherton,94027-4301,,0.593220339,0.425
Merced College,Merced,95348-2898,,0.088825215,0.042185339
Merritt College,Oakland,94619-3196,,PrivacySuppressed,PrivacySuppressed
Mills College,Oakland,94613,,PrivacySuppressed,PrivacySuppressed
MiraCosta College,Oceanside,92056-3899,,0.1908867,0.146090535
Marinello Schools of Beauty-San Francisco,San Francisco,94103,,0.586111111,0.638297872
Mission College,Santa Clara,95054-1897,,0.065482797,0.0625
Modern Beauty Academy,Oxnard,93030,,PrivacySuppressed,PrivacySuppressed
Brightwood College-North Hollywood,North Hollywood,91606-3231,,0.8,0.779456193
Modesto Junior College,Modesto,95350-5800,,0.074641621,0.056941779
Moler Barber College,Oakland,94609-2419,,PrivacySuppressed,PrivacySuppressed
Middlebury Institute of International Studies at Monterey,Monterey,93940,,0.67826087,0.686956522
Monterey Peninsula College,Monterey,93940-4799,,0.109123435,0.070938215
Moorpark College,Moorpark,93021-1695,,0.192448234,0.143288085
Mt San Antonio College,Walnut,91789-1399,,0.135043889,0.104067424
Mount Saint Mary's University,Los Angeles,90049-1599,,0.586251621,0.468085106
Mt San Jacinto Community College District,San Jacinto,92583-2399,,0.044066099,0.028592375
Mueller College,San Diego,92108-3002,,0.653225807,0.655172414
Musicians Institute,Hollywood,90028,,0.156862745,0.114337568
Napa Valley College,Napa,94558-6236,,0.143089431,0.119402985
Everest College-Reseda,Reseda,91335-4631,,0.729184926,0.65530303
Everest College-Gardena,Gardena,90247,,0.698146514,0.659192825
Everest College-Alhambra,Alhambra,91803,,0.716297787,0.633333333
Everest College-San Bernardino,San Bernardino,92408,,0.679790026,0.634920635
The National Hispanic University,San Jose,95127-3823,,0.203947368,0.142857143
National Holistic Institute,Emeryville,94608-2008,,0.815489749,0.819587629
National University,La Jolla,92037-1011,,0.327594452,0.335265701
Newschool of Architecture and Design,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Newberry School of Beauty,Granada Hills,91344-7401,,PrivacySuppressed,PrivacySuppressed
North Adrian's College of Beauty Inc,Modesto,95350-2381,,PrivacySuppressed,PrivacySuppressed
North-West College-Pomona,Pomona,91768,,0.711442786,0.549295775
North-West College-West Covina,West Covina,91790,,0.773547094,0.674796748
North-West College-Pasadena,Pasadena,91101,,0.7,0.655172414
Notre Dame de Namur University,Belmont,94002-1908,,0.381118881,0.338028169
Occidental College,Los Angeles,90041-3392,,0.823255814,0.788732394
Oceanside College of Beauty,Oceanside,92054-5356,,PrivacySuppressed,PrivacySuppressed
Ohlone College,Fremont,94539-0390,,PrivacySuppressed,PrivacySuppressed
Orange Coast College,Costa Mesa,92626,,0.126959248,0.096896291
Otis College of Art and Design,Los Angeles,90045-3505,,0.597122302,0.606741573
Oxnard College,Oxnard,93033-6699,,0.178048781,0.110077519
Hope International University,Fullerton,92831-3199,,0.306122449,0.2125
Concorde Career College-San Diego,San Diego,92113-1964,,0.700917431,0.704142012
Palo Alto University,Palo Alto,94304-1337,,PrivacySuppressed,PrivacySuppressed
Pacific Lutheran Theological Seminary,Berkeley,94708-1597,,,
Pacific Oaks College,Pasadena,91103,,PrivacySuppressed,PrivacySuppressed
Pacific School of Religion,Berkeley,94709,,,
Pacific States University,Los Angeles,90010,,PrivacySuppressed,PrivacySuppressed
Pacific Union College,Angwin,94508-9707,,0.448979592,0.404878049
University of the Pacific,Stockton,95211-0197,,0.606504065,0.482014389
Palo Verde College,Blythe,92225,,PrivacySuppressed,PrivacySuppressed
Palomar College,San Marcos,92069-1487,,0.158615717,0.109036595
Paris Beauty College,Concord,94520,,PrivacySuppressed,PrivacySuppressed
Pasadena City College,Pasadena,91106-2003,,0.079207921,0.057075472
Pepperdine University,Malibu,90263,,0.790960452,0.73880597
Pitzer College,Claremont,91711-6101,,PrivacySuppressed,PrivacySuppressed
Platt College-San Diego,San Diego,92115-3919,,0.666666667,0.589285714
Point Loma Nazarene University,San Diego,92106-2899,,0.701086957,0.614107884
Pomona College,Claremont,91711-6319,,PrivacySuppressed,PrivacySuppressed
Porterville College,Porterville,93257,,0.085137085,0.068762279
Westwood College-South Bay,Torrance,90502,,0.316027088,0.296066253
Professional Institute of Beauty,El Monte,91731,,PrivacySuppressed,PrivacySuppressed
Santa Ana College,Santa Ana,92706-3398,,0.166360294,0.161779575
Pardee RAND Graduate School,Santa Monica,90407-2138,,,
Shasta School of Cosmetology,Redding,96003,,PrivacySuppressed,PrivacySuppressed
University of Redlands,Redlands,92373-0999,,0.536101083,0.428246014
College of the Redwoods,Eureka,95501-9300,,0.108108108,0.081818182
Salon Success Academy-Upland,Upland,91786,,PrivacySuppressed,PrivacySuppressed
Salon Success Academy-Corona,Corona,92879,,PrivacySuppressed,PrivacySuppressed
Rio Hondo College,Whittier,90601-1616,,0.063146998,0.057790368
Riverside City College,Riverside,92506,,0.079556413,0.053088481
Argosy University-San Francisco Bay Area,Alameda,94501,,0.092886433,0.087994694
Rosemead Beauty School,Rosemead,91770-1639,,PrivacySuppressed,PrivacySuppressed
Dongguk University-Los Angeles,Los Angeles,90020-1704,,PrivacySuppressed,PrivacySuppressed
Rudolf Steiner College,Fair Oaks,95628-6811,,,
Sacramento City College,Sacramento,95822-1386,,0.061514196,0.053677932
Saddleback College,Mission Viejo,92692-3635,,0.158458244,0.128647215
Samuel Merritt University,Oakland,94609,,0.487544484,0.615384615
San Diego City College,San Diego,92101-4787,,0.056234719,0.042944785
Golf Academy of America-San Diego,Carlsbad,92008,,0.313246568,0.340247453
San Diego Mesa College,San Diego,92111-4998,,0.059042884,0.062586926
San Diego Miramar College,San Diego,92126-2999,,0.067716535,0.043661972
San Diego State University,San Diego,92182,,0.62907117,0.590707071
University of San Diego,San Diego,92110-2492,,0.766169154,0.749455338
San Francisco Art Institute,San Francisco,94133-2299,,0.415584416,0.444444444
San Francisco Conservatory of Music,San Francisco,94102-6011,,PrivacySuppressed,PrivacySuppressed
San Francisco State University,San Francisco,94132,,0.454518865,0.440873506
San Francisco Theological Seminary,San Anselmo,94960-0000,,,
University of San Francisco,San Francisco,94117-1080,,0.616455696,0.555555556
San Joaquin College of Law,Clovis,93612-1312,,PrivacySuppressed,PrivacySuppressed
San Joaquin Delta College,Stockton,95207,,0.102640545,0.077648364
San Joaquin Valley College-Visalia,Visalia,93291-9283,,0.583676622,0.578051643
William Jessup University,Rocklin,95765-3707,,0.52838428,0.396694215
San Jose City College,San Jose,95128-2798,,0.085180864,0.072948328
San Jose State University,San Jose,95192-0001,,0.550968829,0.508044856
College of San Mateo,San Mateo,94402-3784,,0.128571429,0.093023256
Santa Barbara Business College-Bakersfield,Bakersfield,93309,,0.537190083,0.462686567
Westwood College-Los Angeles,Los Angeles,90010,,0.18064877,0.14516129
Santa Barbara Business College-Santa Maria,Santa Maria,93454,,0.599033816,0.581395349
Santa Barbara City College,Santa Barbara,93109-2394,,0.115360102,0.073806078
Santa Clara University,Santa Clara,95053,,0.814117647,0.763855422
Santa Monica College,Santa Monica,90405-1628,,0.118658641,0.076204523
Santa Rosa Junior College,Santa Rosa,95401-4395,,0.189209165,0.148212729
Saybrook University,Oakland,94612-1943,,PrivacySuppressed,PrivacySuppressed
Scripps College,Claremont,91711-3905,,PrivacySuppressed,PrivacySuppressed
Wyotech-Fremont,Fremont,94539,,0.681034483,0.659898477
College of the Sequoias,Visalia,93277-2214,,0.115850144,0.084516129
Shasta Bible College and Graduate School,Redding,96002,,PrivacySuppressed,PrivacySuppressed
Shasta College,Redding,96003,,PrivacySuppressed,PrivacySuppressed
Sierra College,Rocklin,95677-3397,,PrivacySuppressed,PrivacySuppressed
Sierra College of Beauty,Merced,95340,,PrivacySuppressed,PrivacySuppressed
Sierra Valley College of Court Reporting,Fresno,93726,,PrivacySuppressed,PrivacySuppressed
Trinity Law School,Santa Ana,92705,,0.336206897,0.206896552
Simpson University,Redding,96003-8606,,0.611111111,0.572413793
College of the Siskiyous,Weed,96094-2899,,0.175226586,0.07788162
Charles A Jones Career and Education Center,Sacramento,95824-1529,,0.211764706,0.165803109
Skyline College,San Bruno,94066-1698,,0.078717201,0.094736842
San Bernardino Valley College,San Bernardino,92410-2798,,0.086930091,0.079010375
Saint Mary's College of California,Moraga,94575,,0.602661597,0.534161491
Solano Community College,Fairfield,94534-3197,,0.073339085,0.060514372
Sonoma State University,Rohnert Park,94928-3609,,0.557635468,0.446996466
Pinnacle College,Alhambra,91803,,PrivacySuppressed,PrivacySuppressed
South Baylo University,Anaheim,92801-1701,,PrivacySuppressed,PrivacySuppressed
South Coast College,Orange,92868-2609,,PrivacySuppressed,PrivacySuppressed
Vanguard University of Southern California,Costa Mesa,92626,,0.560794045,0.435897436
Concorde Career College-Garden Grove,Garden Grove,92840-9201,,0.817836812,0.796791444
Southwestern College,Chula Vista,91910-7299,,0.063843236,0.036697248
Starr King School for the Ministry,Berkeley,94709-1209,,,
Marshall B Ketchum University,Fullerton,92831-1699,,PrivacySuppressed,PrivacySuppressed
Southern California Institute of Architecture,Los Angeles,90013-1822,,PrivacySuppressed,PrivacySuppressed
University of Southern California,Los Angeles,90089,,0.86517664,0.815450644
Southwestern Law School,Los Angeles,90010-1106,,PrivacySuppressed,PrivacySuppressed
Taft College,Taft,93268,,0.111111111,0.12704918
Claremont School of Theology,Claremont,91711-3199,,PrivacySuppressed,PrivacySuppressed
Thomas Aquinas College,Santa Paula,93060,,PrivacySuppressed,PrivacySuppressed
Marinello Schools of Beauty-Lake Forest,Lake Forest,92630,,PrivacySuppressed,PrivacySuppressed
Epic Bible College,Sacramento,95841,,PrivacySuppressed,PrivacySuppressed
United Education Institute-Huntington Park Campus,Huntington Park,90255,,0.756792578,0.697120419
Concorde Career College-San Bernardino,San Bernardino,92408-3403,,0.777286136,0.74691358
Universal College of Beauty Inc-Los Angeles 1,Los Angeles,90008,,PrivacySuppressed,PrivacySuppressed
Concorde Career College-North Hollywood,North Hollywood,91606-3134,,0.801401869,0.737991266
Ventura College,Ventura,93003-3872,,0.189189189,0.150110375
Victor Valley Beauty College Inc,Victorville,92395,,PrivacySuppressed,PrivacySuppressed
Victor Valley College,Victorville,92395-5850,,0.068244359,0.05720193
Berkeley City College,Berkeley,94704,,PrivacySuppressed,PrivacySuppressed
Walden University,Minneapolis,55401,,0.206731917,0.173106646
Waynes College of Beauty,Salinas,93906-2830,,PrivacySuppressed,PrivacySuppressed
West Hills College-Coalinga,Coalinga,93210,,0.202279202,0.106824926
West Los Angeles College,Culver City,90230-3519,,0.053036126,0.064073227
West Valley College,Saratoga,95070-5698,,0.109717868,0.079741379
Carrington College-Sacramento,Sacramento,95826,,0.633649554,0.531806616
Westminster Theological Seminary in California,Escondido,92027,,,
Westmont College,Santa Barbara,93108-1089,,0.631016043,0.666666667
Whittier College,Whittier,90601,,0.708333333,0.563157895
Woodbury University,Burbank,91510-7846,,0.396226415,0.352941177
The Wright Institute,Berkeley,94704-1796,,,
Western State College of Law at Argosy University,Fullerton,92831-3014,,0.092886433,0.087994694
Thomas Jefferson School of Law,San Diego,92101,,PrivacySuppressed,PrivacySuppressed
Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,90046,,PrivacySuppressed,PrivacySuppressed
Yuba College,Marysville,95901,,0.048881524,0.032036613
The Salon Professional Academy-Grand Junction,Grand Junction,81501,,PrivacySuppressed,PrivacySuppressed
Adams State University,Alamosa,81101,,0.07505071,0.043147208
Aims Community College,Greeley,80634,,0.243559719,0.250361795
Arapahoe Community College,Littleton,80160-9002,,0.1695747,0.127734033
Bel-Rea Institute of Animal Technology,Denver,80247,,0.517133956,0.415384615
Everest College-Colorado Springs,Colorado Springs,80916,,0.63477089,0.529761905
University of Colorado Denver/Anschutz Medical Campus,Denver,80217-3364,,0.495432186,0.472795497
University of Colorado Colorado Springs,Colorado Springs,80918,,0.495652174,0.43361754
Redstone College,Broomfield,80021-3465,,0.634615385,0.667814114
University of Colorado Boulder,Boulder,80309-0017,,0.58972912,0.534664448
Colorado Christian University,Lakewood,80226,,0.258333333,0.216763006
Colorado College,Colorado Springs,80903,,0.902985075,0.716216216
Concorde Career College-Aurora,Aurora,80010-4314,,0.706266319,0.645833333
The Art Institute of Colorado,Denver,80203-2983,,0.276363636,0.233663366
Colorado Mountain College,Glenwood Springs,81601-0233,,0.265873016,0.243902439
Colorado Northwestern Community College,Rangely,81648-3598,,0.29281768,0.229166667
Colorado School of Mines,Golden,80401,,0.699507389,0.692783505
Colorado School of Trades,Lakewood,80215-2996,,PrivacySuppressed,PrivacySuppressed
Colorado State University-Fort Collins,Fort Collins,80523-0100,,0.577040594,0.535035035
Colorado Technical University-Colorado Springs,Colorado Springs,80907-3812,,0.203277299,0.165080228
Empire Beauty School-Lakewood,Lakewood,80226,,0.445190157,0.344827586
Community College of Aurora,Aurora,80011-9036,,0.127741936,0.128309572
CollegeAmerica-Denver,Denver,80222,,0.315400844,0.237244898
Delta Montrose Technical College,Delta,81416,,0.611940299,0.70212766
Prince Institute-Rocky Mountains,Westminster,80031-2901,,PrivacySuppressed,PrivacySuppressed
Community College of Denver,Denver,80204-2026,,0.102055033,0.065030146
Lincoln College of Technology-Denver,Denver,80239,,0.336538462,0.493074792
Denver Seminary,Littleton,80120,,PrivacySuppressed,PrivacySuppressed
Westwood College-Denver North,Denver,80221,,0.3566058,0.313534567
University of Denver,Denver,80208,,0.671153846,0.646341463
Emily Griffith Technical College,Denver,80203,,0.12962963,0.111801242
Fort Lewis College,Durango,81301-3999,,0.4164859,0.372427984
Front Range Community College,Westminster,80031,,0.203528173,0.168914124
Glenwood Beauty Academy,Glenwood Springs,81601,,PrivacySuppressed,PrivacySuppressed
